sms_data_id,user_id,sms_id,body,creator,date,body_translated,Amount,Merchant,Balance,Is Relevant,amount,balance,merchant
04a949b0-bb07-43da-8d75-de9e7907104c,62,1106.0,"23-Oct-24 00:31 Hrs बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है । 
Jio नंबर : 8928859668 
प्लान के अनुसार कुल दैनिक डेटा : 1 GB 
अपने Jio अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://www.youtube.com/watch?v=s-5cAGH5N9Q
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्ष क रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",com.google.android.apps.messaging,2024-10-22T19:02:31.982Z,"23-oct-24 00:31 HRS 50% daily data quota has been spent.
JIO Number: 8928859668
Total daily data according to the plan: 1 GB
Click to learn more about how to manage your Jio account https://www.youtube.com/watch?v=S-5cagh5n9q
Dial 1991 to know about the current balance, validity, plan details and recharge plan of attraction.",,,,True,50,,the plan
04a949b0-bb07-43da-8d75-de9e7907104c,62,1105.0,"50% Daily Data quota used as on 23-Oct-24 00:31 Hrs. 
Jio Number : 8928859668 
Daily Data quota as per plan : 1 GB 
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg 
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",com.google.android.apps.messaging,2024-10-22T19:01:41.297Z,"50% Daily Data quota used as on 23-Oct-24 00:31 Hrs.
Jio Number : 8928859668
Daily Data quota as per plan : 1 GB
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",,,,True,,,"know more on how to manage your account through MyJio app, click https"
04a949b0-bb07-43da-8d75-de9e7907104c,62,1104.0,Received Rs. 875.00 on 23-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429700630764.,com.google.android.apps.messaging,2024-10-22T18:34:38.365Z,Received Rs. 875.00 on 23-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429700630764.,,,,True,875.00,,mobile x999. IMPS Ref no 429700630764.
04a949b0-bb07-43da-8d75-de9e7907104c,62,1103.0,"Sent Rs.501.00 from Kotak Bank AC X8250 to 8128776251-0@airtel on 22-10-24.UPI Ref 429688818574. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T18:24:36.222Z,"Sent Rs.501.00 from Kotak Bank AC X8250 to 8128776251-0@airtel on 22-10-24.UPI Ref 429688818574. Not you, https://kotak.com/KBANKT/Fraud",,,,True,501.00,,Kotak Bank AC X8250 to 8128776251-0
04a949b0-bb07-43da-8d75-de9e7907104c,62,1102.0,"22-Oct-24 23:50 पर्यंत 50% डेटा कोटा वापरला गेला आहे. 
जियो नंबर : 8928859668 
प्लॅननुसार दररोजच्या डेटा कोटा: 1 GB 
आपले खाते MyJio अ‍ॅप द्वारे मॅनेज करण्यासाठी, https://www.youtube.com/watch?v=ZZkwLDJ0NLA क्लिक करा. 
आपल्या वर्तमान बॅलन्स, वैधता, प्लॅनची माहिती आणि आकर्षक रिचार्ज प्लॅनसच्या माहितीकरीता १९९१ डायल करा.",com.google.android.apps.messaging,2024-10-22T18:23:11.655Z,"50% of the data quota has been used up to 22-actt-24 23:50.
Jio Number: 8928859668
Daily data quota according to the plan: 1 GB
To manage your account via myjio app, click https://www.youtube.com/watch?v=ZZKWLDJ0nla.
Dial 1949 for your current balance, validity, plan information and attractive recharge planns.",,,,True,,,22-actt-24 23
04a949b0-bb07-43da-8d75-de9e7907104c,62,1101.0,"22-Oct-24 23:50 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है । 
Jio नंबर : 8928859668 
प्लान के अनुसार कुल दैनिक डेटा : 1 GB 
अपने Jio अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://www.youtube.com/watch?v=s-5cAGH5N9Q
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्ष क रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",com.google.android.apps.messaging,2024-10-22T18:21:11.577Z,"22-oct-24 at 23:50 pm 50% daily data quota has been spent.
JIO Number: 8928859668
Total daily data according to the plan: 1 GB
Click to learn more about how to manage your Jio account https://www.youtube.com/watch?v=S-5cagh5n9q
Dial 1991 to know about the current balance, validity, plan details and recharge plan of attraction.",,23:50 pm 50% daily data quota has been spent,,True,,,23
04a949b0-bb07-43da-8d75-de9e7907104c,62,1100.0,"50% Daily Data quota used as on 22-Oct-24 23:50. 
Jio Number : 8928859668 
Daily Data quota as per plan : 1 GB 
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg 
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",com.google.android.apps.messaging,2024-10-22T18:20:20.568Z,"50% Daily Data quota used as on 22-Oct-24 23:50.
Jio Number : 8928859668
Daily Data quota as per plan : 1 GB
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",,,,True,,,"know more on how to manage your account through MyJio app, click https"
04a949b0-bb07-43da-8d75-de9e7907104c,62,1099.0,Received Rs. 475.00 on 22-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429623616522.,com.google.android.apps.messaging,2024-10-22T18:04:09.741Z,Received Rs. 475.00 on 22-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429623616522.,,,,True,475.00,,mobile x999. IMPS Ref no 429623616522.
04a949b0-bb07-43da-8d75-de9e7907104c,62,1098.0,Received Rs. 475.00 on 22-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429623603854.,com.google.android.apps.messaging,2024-10-22T17:43:27.556Z,Received Rs. 475.00 on 22-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429623603854.,,,,True,475.00,,mobile x999. IMPS Ref no 429623603854.
04a949b0-bb07-43da-8d75-de9e7907104c,62,1097.0,"Sent Rs.500.00 from Kotak Bank AC X8250 to walmalsenterprises.pay10@sbi on 22-10-24.UPI Ref 100008651047. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T17:23:04.646Z,"Sent Rs.500.00 from Kotak Bank AC X8250 to walmalsenterprises.pay10@sbi on 22-10-24.UPI Ref 100008651047. Not you, https://kotak.com/KBANKT/Fraud",,,,True,500.00,,Kotak Bank AC X8250 to walmalsenterprises.pay10
04a949b0-bb07-43da-8d75-de9e7907104c,62,1095.0,"Sent Rs.500.00 from Kotak Bank AC X8250 to walmalsenterprises.pay10@sbi on 22-10-24.UPI Ref 100008638951. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T17:06:08.885Z,"Sent Rs.500.00 from Kotak Bank AC X8250 to walmalsenterprises.pay10@sbi on 22-10-24.UPI Ref 100008638951. Not you, https://kotak.com/KBANKT/Fraud",,,,True,500.00,,Kotak Bank AC X8250 to walmalsenterprises.pay10
04a949b0-bb07-43da-8d75-de9e7907104c,62,1093.0,"Sent Rs.56.00 from Kotak Bank AC X8250 to paytmqr1fri3cv9qw@paytm on 22-10-24.UPI Ref 429649986648. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T12:00:11.818Z,"Sent Rs.56.00 from Kotak Bank AC X8250 to paytmqr1fri3cv9qw@paytm on 22-10-24.UPI Ref 429649986648. Not you, https://kotak.com/KBANKT/Fraud",,,,True,56.00,,Kotak Bank AC X8250 to paytmqr1fri3cv9qw
04a949b0-bb07-43da-8d75-de9e7907104c,62,1092.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 22-10-24.UPI Ref 429630823638. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T11:12:41.185Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 22-10-24.UPI Ref 429630823638. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to mmmocl.zkp
04a949b0-bb07-43da-8d75-de9e7907104c,62,1091.0,"पेश है JioSafe - 5 स्तरों की सुरक्षा के साथ वास्तव में सुरक्षित वॉयस, वीडियो और कॉन्फ्रेंस कॉलिंग के लिए। अभी डाउनलोड करें: www.jiosafe.com/get",com.google.android.apps.messaging,2024-10-22T11:00:40.372Z,"Here is Jiosafe - for a truly safe voice, video and conference calling with the safety of 5 levels.Download now: www.jiosafe.com/get",,,,True,,,the safety of 5 levels.Download now
04a949b0-bb07-43da-8d75-de9e7907104c,62,1090.0,"Sent Rs.100.00 from Kotak Bank AC X8250 to mkothare06@okhdfcbank on 22-10-24.UPI Ref 429625168417. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T08:53:55.342Z,"Sent Rs.100.00 from Kotak Bank AC X8250 to mkothare06@okhdfcbank on 22-10-24.UPI Ref 429625168417. Not you, https://kotak.com/KBANKT/Fraud",,,,True,100.00,,Kotak Bank AC X8250 to mkothare06
04a949b0-bb07-43da-8d75-de9e7907104c,62,1089.0,"Sent Rs.60.00 from Kotak Bank AC X8250 to BHARATPE.90071712094@fbpe on 22-10-24.UPI Ref 429631561586. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T06:37:19.713Z,"Sent Rs.60.00 from Kotak Bank AC X8250 to BHARATPE.90071712094@fbpe on 22-10-24.UPI Ref 429631561586. Not you, https://kotak.com/KBANKT/Fraud",,,,True,60.00,,Kotak Bank AC X8250 to BHARATPE.90071712094
04a949b0-bb07-43da-8d75-de9e7907104c,62,1088.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to mkothare06@okhdfcbank on 22-10-24.UPI Ref 429617907116. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T06:12:39.009Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to mkothare06@okhdfcbank on 22-10-24.UPI Ref 429617907116. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to mkothare06
04a949b0-bb07-43da-8d75-de9e7907104c,62,1087.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 22-10-24.UPI Ref 429627211735. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-22T06:11:19.330Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 22-10-24.UPI Ref 429627211735. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to mmmocl.zkp
04a949b0-bb07-43da-8d75-de9e7907104c,62,1086.0,"Hi Partner, kamao Rs.1 Lakh extra payout GroMo ke Kaun Banega Lakhpati offer mein 15 Oct se 15 Nov tak. Kamana shuru karo: https://acl.cc/GROMOA/Bm7oqg4l",com.google.android.apps.messaging,2024-10-22T05:55:03.262Z,"Hi Partner, Earn Ras.Start earning:",,,,True,,,
04a949b0-bb07-43da-8d75-de9e7907104c,62,1085.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 21-10-24.UPI Ref 429591267784. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-21T12:48:10.593Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 21-10-24.UPI Ref 429591267784. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to mmmocl.zkp
04a949b0-bb07-43da-8d75-de9e7907104c,62,1084.0,"Sent Rs.247.00 from Kotak Bank AC X8250 to mkothare06@okhdfcbank on 21-10-24.UPI Ref 429581144548. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-21T09:15:29.756Z,"Sent Rs.247.00 from Kotak Bank AC X8250 to mkothare06@okhdfcbank on 21-10-24.UPI Ref 429581144548. Not you, https://kotak.com/KBANKT/Fraud",,,,True,247.00,,Kotak Bank AC X8250 to mkothare06
04a949b0-bb07-43da-8d75-de9e7907104c,62,1083.0,"ANGEL ONE at EOD 14/09/2024 reported your Fund bal Rs 0.790 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",com.google.android.apps.messaging,2024-10-21T07:52:29.144Z,"ANGEL ONE at EOD 14/09/2024 reported your Fund bal Rs 0.790 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",,EOD 14/09/2024 reported your Fund bal Rs 0,,True,0.79,,EOD 14
04a949b0-bb07-43da-8d75-de9e7907104c,62,1082.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 21-10-24.UPI Ref 429572992702. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-21T06:19:21.622Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 21-10-24.UPI Ref 429572992702. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to mmmocl.zkp
04a949b0-bb07-43da-8d75-de9e7907104c,62,1081.0,Your OTP is 7279 -QuickSell,com.google.android.apps.messaging,2024-10-20T19:37:58.142Z,Your OTP is 7279 -QuickSell,,,,True,,,
04a949b0-bb07-43da-8d75-de9e7907104c,62,1080.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to Q455743925@ybl on 20-10-24.UPI Ref 429455094132. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-20T15:11:29.140Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to Q455743925@ybl on 20-10-24.UPI Ref 429455094132. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to Q455743925
04a949b0-bb07-43da-8d75-de9e7907104c,62,1079.0,"Sent Rs.5.00 from Kotak Bank AC X8250 to paytmqr28100505010118l8dt3iwkhb@paytm on 20-10-24.UPI Ref 429493086285. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-20T13:00:14.704Z,"Sent Rs.5.00 from Kotak Bank AC X8250 to paytmqr28100505010118l8dt3iwkhb@paytm on 20-10-24.UPI Ref 429493086285. Not you, https://kotak.com/KBANKT/Fraud",,,,True,5.00,,Kotak Bank AC X8250 to paytmqr28100505010118l8dt3iwkhb
04a949b0-bb07-43da-8d75-de9e7907104c,62,1078.0,"19-Oct-24 22:09 Hrs बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है । 
Jio नंबर : 8928859668 
प्लान के अनुसार कुल दैनिक डेटा : 1 GB 
अपने Jio अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://www.youtube.com/watch?v=s-5cAGH5N9Q
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्ष क रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",com.google.android.apps.messaging,2024-10-19T16:42:57.608Z,"19-oct -24 22:09 hrs at 50% daily data quota has been spent.
JIO Number: 8928859668
Total daily data according to the plan: 1 GB
Click to learn more about how to manage your Jio account https://www.youtube.com/watch?v=S-5cagh5n9q
Dial 1991 to know about the current balance, validity, plan details and recharge plan of attraction.",,50% daily data quota has been spent,,True,,,50
04a949b0-bb07-43da-8d75-de9e7907104c,62,1077.0,"19-Oct-24 22:09 Hrs पर्यंत 50% डेटा कोटा वापरला गेला आहे. 
जियो नंबर : 8928859668 
प्लॅननुसार दररोजच्या डेटा कोटा: 1 GB 
आपले खाते MyJio अ‍ॅप द्वारे मॅनेज करण्यासाठी, https://www.youtube.com/watch?v=ZZkwLDJ0NLA क्लिक करा. 
आपल्या वर्तमान बॅलन्स, वैधता, प्लॅनची माहिती आणि आकर्षक रिचार्ज प्लॅनसच्या माहितीकरीता १९९१ डायल करा.",com.google.android.apps.messaging,2024-10-19T16:40:05.826Z,"Up to 19-act-24 22:99 HRS 50% data quota has been used.
Jio Number: 8928859668
Daily data quota according to the plan: 1 GB
To manage your account via myjio app, click https://www.youtube.com/watch?v=ZZKWLDJ0nla.
Dial 1949 for your current balance, validity, plan information and attractive recharge planns.",,,,True,50,,19-act-24 22
04a949b0-bb07-43da-8d75-de9e7907104c,62,1076.0,"50% Daily Data quota used as on 19-Oct-24 22:09 Hrs. 
Jio Number : 8928859668 
Daily Data quota as per plan : 1 GB 
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg 
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",com.google.android.apps.messaging,2024-10-19T16:39:14.912Z,"50% Daily Data quota used as on 19-Oct-24 22:09 Hrs.
Jio Number : 8928859668
Daily Data quota as per plan : 1 GB
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",,,,True,,,"know more on how to manage your account through MyJio app, click https"
04a949b0-bb07-43da-8d75-de9e7907104c,62,1075.0,"Sent Rs.50.00 from Kotak Bank AC X8250 to bharatpe.9043198564@icici on 19-10-24.UPI Ref 465986354594. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-19T13:31:59.463Z,"Sent Rs.50.00 from Kotak Bank AC X8250 to bharatpe.9043198564@icici on 19-10-24.UPI Ref 465986354594. Not you, https://kotak.com/KBANKT/Fraud",,,,True,50.00,,Kotak Bank AC X8250 to bharatpe.9043198564
04a949b0-bb07-43da-8d75-de9e7907104c,62,1074.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to paytmqr2810050501011nitt2is2tbp@paytm on 19-10-24.UPI Ref 429329410425. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-19T12:23:11.792Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to paytmqr2810050501011nitt2is2tbp@paytm on 19-10-24.UPI Ref 429329410425. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to paytmqr2810050501011nitt2is2tbp
04a949b0-bb07-43da-8d75-de9e7907104c,62,1073.0,"19-Oct-24 17:39 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है । 
Jio नंबर : 8928859668 
प्लान के अनुसार कुल दैनिक डेटा : 1 GB 
अपने Jio अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://www.youtube.com/watch?v=s-5cAGH5N9Q
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्ष क रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",com.google.android.apps.messaging,2024-10-19T12:12:02.031Z,"19-Oct-24 17:39 pm 50% daily data quota has been spent.
JIO Number: 8928859668
Total daily data according to the plan: 1 GB
Click to learn more about how to manage your Jio account https://www.youtube.com/watch?v=S-5cagh5n9q
Dial 1991 to know about the current balance, validity, plan details and recharge plan of attraction.",,,,True,,,the plan
04a949b0-bb07-43da-8d75-de9e7907104c,62,1072.0,"19-Oct-24 17:39 पर्यंत 50% डेटा कोटा वापरला गेला आहे. 
जियो नंबर : 8928859668 
प्लॅननुसार दररोजच्या डेटा कोटा: 1 GB 
आपले खाते MyJio अ‍ॅप द्वारे मॅनेज करण्यासाठी, https://www.youtube.com/watch?v=ZZkwLDJ0NLA क्लिक करा. 
आपल्या वर्तमान बॅलन्स, वैधता, प्लॅनची माहिती आणि आकर्षक रिचार्ज प्लॅनसच्या माहितीकरीता १९९१ डायल करा.",com.google.android.apps.messaging,2024-10-19T12:10:01.021Z,"19-act-24 17:39 50% data quota has been used.
Jio Number: 8928859668
Daily data quota according to the plan: 1 GB
To manage your account via myjio app, click https://www.youtube.com/watch?v=ZZKWLDJ0nla.
Dial 1949 for your current balance, validity, plan information and attractive recharge planns.",,,,True,,,the plan
04a949b0-bb07-43da-8d75-de9e7907104c,62,1071.0,"50% Daily Data quota used as on 19-Oct-24 17:39. 
Jio Number : 8928859668 
Daily Data quota as per plan : 1 GB 
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg 
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",com.google.android.apps.messaging,2024-10-19T12:09:12.475Z,"50% Daily Data quota used as on 19-Oct-24 17:39.
Jio Number : 8928859668
Daily Data quota as per plan : 1 GB
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",,,,True,,,"know more on how to manage your account through MyJio app, click https"
04a949b0-bb07-43da-8d75-de9e7907104c,62,1070.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 19-10-24.UPI Ref 429397216867. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-19T11:55:14.190Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 19-10-24.UPI Ref 429397216867. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to mmmocl.zkp
04a949b0-bb07-43da-8d75-de9e7907104c,62,1069.0,Your Discord security code is: 379729,com.google.android.apps.messaging,2024-10-19T07:14:07.071Z,Your Discord security code is: 379729,,,,True,,,
04a949b0-bb07-43da-8d75-de9e7907104c,62,1068.0,Your Discord security code is: 074724,com.google.android.apps.messaging,2024-10-19T07:13:40.142Z,Your Discord security code is: 074724,,,,True,,,
04a949b0-bb07-43da-8d75-de9e7907104c,62,1067.0,Your Discord security code is: 132401,com.google.android.apps.messaging,2024-10-19T07:12:55.776Z,Your Discord security code is: 132401,,,,True,,,
04a949b0-bb07-43da-8d75-de9e7907104c,62,1066.0,Received Rs. 623.00 on 19-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429312721019.,com.google.android.apps.messaging,2024-10-19T07:11:52.305Z,Received Rs. 623.00 on 19-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429312721019.,,,,True,623.00,,mobile x999. IMPS Ref no 429312721019.
04a949b0-bb07-43da-8d75-de9e7907104c,62,1065.0,"Sent Rs.500.00 from Kotak Bank AC X8250 to balaji.pay10@sbi on 19-10-24.UPI Ref 100006049140. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-19T06:09:44.109Z,"Sent Rs.500.00 from Kotak Bank AC X8250 to balaji.pay10@sbi on 19-10-24.UPI Ref 100006049140. Not you, https://kotak.com/KBANKT/Fraud",,,,True,500.00,,Kotak Bank AC X8250 to balaji.pay10
04a949b0-bb07-43da-8d75-de9e7907104c,62,1063.0,Received Rs. 475.00 on 19-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429310642571.,com.google.android.apps.messaging,2024-10-19T05:10:31.342Z,Received Rs. 475.00 on 19-10-24 in your Kotak Bank A/C x8250 by an A/C linked to mobile x999. IMPS Ref no 429310642571.,,,,True,475.00,,mobile x999. IMPS Ref no 429310642571.
04a949b0-bb07-43da-8d75-de9e7907104c,62,1062.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 19-10-24.UPI Ref 429377170148. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-19T04:33:40.076Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 19-10-24.UPI Ref 429377170148. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to mmmocl.zkp
04a949b0-bb07-43da-8d75-de9e7907104c,62,1061.0,"18-Oct-24 23:39 पर्यंत 50% डेटा कोटा वापरला गेला आहे. 
जियो नंबर : 8928859668 
प्लॅननुसार दररोजच्या डेटा कोटा: 1 GB 
आपले खाते MyJio अ‍ॅप द्वारे मॅनेज करण्यासाठी, https://www.youtube.com/watch?v=ZZkwLDJ0NLA क्लिक करा. 
आपल्या वर्तमान बॅलन्स, वैधता, प्लॅनची माहिती आणि आकर्षक रिचार्ज प्लॅनसच्या माहितीकरीता १९९१ डायल करा.",com.google.android.apps.messaging,2024-10-18T18:12:44.852Z,"50% of the data quota has been used until 18-act-24 23:33.
Jio Number: 8928859668
Daily data quota according to the plan: 1 GB
To manage your account via myjio app, click https://www.youtube.com/watch?v=ZZKWLDJ0nla.
Dial 1949 for your current balance, validity, plan information and attractive recharge planns.",,,,True,,,the plan
04a949b0-bb07-43da-8d75-de9e7907104c,62,1060.0,"18-Oct-24 23:39 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है । 
Jio नंबर : 8928859668 
प्लान के अनुसार कुल दैनिक डेटा : 1 GB 
अपने Jio अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://www.youtube.com/watch?v=s-5cAGH5N9Q
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्ष क रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",com.google.android.apps.messaging,2024-10-18T18:09:53.444Z,"18-oct-24 23:39 pm 50% daily data quota has been spent.
JIO Number: 8928859668
Total daily data according to the plan: 1 GB
Click to learn more about how to manage your Jio account https://www.youtube.com/watch?v=S-5cagh5n9q
Dial 1991 to know about the current balance, validity, plan details and recharge plan of attraction.",,,,True,,,the plan
04a949b0-bb07-43da-8d75-de9e7907104c,62,1059.0,"50% Daily Data quota used as on 18-Oct-24 23:39. 
Jio Number : 8928859668 
Daily Data quota as per plan : 1 GB 
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg 
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",com.google.android.apps.messaging,2024-10-18T18:09:02.510Z,"50% Daily Data quota used as on 18-Oct-24 23:39.
Jio Number : 8928859668
Daily Data quota as per plan : 1 GB
To know more on how to manage your account through MyJio app, click https://www.youtube.com/watch?v=Sroan2IfkMg
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",,,,True,,,"know more on how to manage your account through MyJio app, click https"
04a949b0-bb07-43da-8d75-de9e7907104c,62,1058.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 18-10-24.UPI Ref 429258010576. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-18T13:35:52.953Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to mmmocl.zkp@icici on 18-10-24.UPI Ref 429258010576. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to mmmocl.zkp
04a949b0-bb07-43da-8d75-de9e7907104c,62,1057.0,"Hello 811 Customer, Banking is easy when you switch to the all-new Kotak811 App. Fast UPI, easy FD booking & more. Login now https://kotk.in/KOTAKB/AJuJs8",com.google.android.apps.messaging,2024-10-18T11:52:41.924Z,"Hello 811 Customer, Banking is easy when you switch to the all-new Kotak811 App. Fast UPI, easy FD booking & more. Login now https://kotk.in/KOTAKB/AJuJs8",,,,True,,,"the all-new Kotak811 App. Fast UPI, easy FD booking & more. Login now https"
04a949b0-bb07-43da-8d75-de9e7907104c,62,1056.0,"Sent Rs.20.00 from Kotak Bank AC X8250 to Q948372834@ybl on 18-10-24.UPI Ref 429205714703. Not you, https://kotak.com/KBANKT/Fraud",com.google.android.apps.messaging,2024-10-18T11:04:52.660Z,"Sent Rs.20.00 from Kotak Bank AC X8250 to Q948372834@ybl on 18-10-24.UPI Ref 429205714703. Not you, https://kotak.com/KBANKT/Fraud",,,,True,20.00,,Kotak Bank AC X8250 to Q948372834
